id,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9
A0A178F4Y8_TRIRU/30-144,-0.34704307,0.013971591,0.022591922,1.9249555,-1.8290545,2.153275,0.015264532,-0.038254954,0.020130012,-0.028597869
A0A139H8P1_9PEZI/798-904,-2.828162,-0.021357387,-0.018703038,0.12898135,0.99477756,-0.30895337,-0.06308116,0.03192404,-0.032771554,-0.016639024
A0A7J7INA9_9RHOD/129-246,-1.5033333,0.018568654,0.0318113,0.007688215,-0.32147673,-0.31241158,-0.037274327,-0.01525701,-0.059189063,0.056097075
A0A2P6P4G4_ROSCH/505-651,2.2309196,0.020257056,-0.029029373,1.2301873,0.8880468,1.2792771,-0.05246325,-0.017574612,0.03971582,-0.022448596
A0A8C3BBB7_CAIMO/44-162,2.7520947,-0.008917525,0.05568069,0.27487493,-2.1824179,0.6683338,-0.1509454,-0.00616771,0.041890897,-0.0031488352
A0A3M7A3S2_HORWE/29-142,0.34858024,0.032701485,0.027364653,1.0802017,-1.2097337,2.6274173,0.020745957,-0.043538846,0.004245788,-0.00343832
A0A8C6YGD3_NAJNA/53-171,2.4317992,-0.007641108,0.04519743,0.043708548,-1.9889343,0.6916911,-0.13430312,-0.010852618,0.022271179,0.01196512
A0A662YW46_ACIRT/342-477,1.9628831,-0.028022336,-0.029224508,-0.257211,1.8086292,-0.8713824,-0.05971276,0.0062757023,0.002108954,-0.00052061863
A0A016SUH5_9BILA/219-325,0.16527057,0.04244544,-0.006571468,0.60334235,1.8320942,2.063938,-0.032819867,0.012793172,-0.008241996,-0.006926786
A0A7J8D841_ROUAE/220-328,0.85602087,0.034381337,-0.11454184,0.4653078,3.312206,1.5221784,-0.026356978,0.0066274963,0.0066449735,-0.049423147
A0A1S3USU4_VIGRR/42-151,1.3451244,-0.07165375,0.010951802,0.90335476,-2.8398876,-1.3965462,-0.10865367,-0.035726413,0.053276613,-0.004635783
G3GZ85_CRIGR/528-636,-0.91286814,-0.02808547,-0.011415502,0.24108012,3.008184,-0.100153826,-0.06260274,0.050894782,-0.016072141,-0.0042705517
A0A8J5KDM3_ZINOF/411-552,2.4528618,0.016033847,-0.052570563,1.4867183,0.88174087,1.2637917,-0.061948895,-0.016403079,0.04593745,-0.033038452
A0A8I2YMP8_9AGAM/476-582,-1.8199497,-0.02155419,-0.024057519,-0.1657593,0.52066547,-2.2362392,-0.052816488,-0.012408113,0.024251487,-0.037388865
A0A1L9WU97_ASPA1/199-308,-1.5383106,-0.05148011,-0.010170123,-0.02422014,-0.8125079,3.5511813,0.08516809,0.06805329,0.11316282,-0.119731545
G3R2E7_GORGO/367-496,2.6688297,-0.023190215,-0.074174926,0.39035052,1.90214,-1.0251867,-0.07559399,-0.00064074993,0.008799732,-0.012484755
A0A3Q0HHS8_ALLSI/363-492,2.6114168,-0.017953133,-0.07241966,0.5370504,1.8420658,-0.9837961,-0.076691784,0.0010747872,0.013134308,-0.007692039
A0A507R3N4_MONPU/348-459,2.9159873,-0.027487788,-0.032569822,0.33285674,-0.4246093,-1.8436023,-0.12535705,-0.046632484,0.05804386,-0.00556235
A0A370U152_9HELO/270-381,-2.0750349,0.0032712724,0.030306358,0.60517216,0.34800997,2.25628,-0.029639209,0.051051684,-0.0116534885,0.0061018486
A0A553HPA4_9PEZI/195-306,-1.7715498,0.037177596,0.026642013,0.8542209,0.93827593,2.1686418,-0.038224034,0.035374343,-0.04168929,0.017278157
A0A218ZFN2_9HELO/429-540,1.6414536,0.0064551905,0.014328424,-0.45372063,-1.0665722,-2.3704479,-0.11729036,-0.06465117,0.046882898,-0.0069201626
S3C3B1_OPHP1/195-307,-1.7809107,0.016286608,0.010810789,0.51132566,0.77884436,2.2166364,-0.013869135,0.040518396,-0.010985235,-0.009611197
A0A8H6QWV2_9EURO/379-490,3.5268378,-0.053462166,-0.08906084,-0.43385467,-0.23215835,-2.1706681,-0.13182668,-0.032615926,0.06273002,-0.030060608
A0A2V1CKG9_9HELO/549-655,-3.2586873,-0.015354083,-0.059639998,0.97514707,0.3713546,-1.134786,-0.09491862,0.0400052,0.008982658,-0.060872335
A0A7J7WM51_PIPKU/48-166,3.3674715,-0.011238123,0.05998678,0.1680278,-1.4677885,0.18736959,-0.15310094,-0.049518447,0.05453267,0.009233136
G3WRN6_SARHA/48-166,2.908136,-0.011009308,0.057127576,-0.11330418,-1.7740878,0.46207815,-0.1512577,-0.014104705,0.039833758,0.005279077
A0A8C5HDW0_9TELE/47-166,2.9571521,0.013516579,0.03360725,0.08268431,-0.9386347,1.2232878,-0.09225634,-0.054472033,0.034492455,-0.0016674362
A0A094FJ23_9PEZI/30-141,-0.60869205,-0.07550267,0.05587541,-3.398823,-2.4623632,2.462497,0.098520055,0.047338627,0.0719914,-0.060341198
A0A6P7F6Z2_DIAVI/541-647,-1.1422522,0.0033955704,0.030189935,-0.17766494,1.5701312,-0.73199,-0.068836346,0.022599515,-0.05756956,0.032802783
A0A674AC92_SALTR/356-487,2.309912,-0.024235714,-0.060216956,-0.3095492,1.8678695,-0.85239464,-0.05857292,0.0042611994,0.0012187622,-0.012514874
A0A0V1N518_9BILA/583-693,-0.24481457,0.0022015795,0.038892683,-0.19397238,1.6714294,-1.4993634,-0.07154666,0.0006549135,-0.004923759,0.02105419
R1CVF3_EMIHU/109-218,-1.5500377,0.009149885,0.0605825,-0.69004565,-0.26306894,-0.111985,-0.030819235,0.00042400137,-0.07835978,0.06863935
A0A1V8SHH5_9PEZI/350-461,2.1290047,0.007624097,0.029388364,-0.30166954,-0.52533716,-1.5917417,-0.1311338,-0.05500026,0.031654503,0.020571373
G3R2E7_GORGO/48-166,3.5606318,-0.016027827,0.061557617,0.011988541,-1.4533298,0.19746032,-0.15144041,-0.053765386,0.057746224,0.003926674
A0A8H7R6N8_9FUNG/529-635,-1.6081097,0.036894817,0.03960618,1.3663507,0.8266794,-0.7899437,-0.093483135,0.0128100775,-0.06661922,0.070069395
A0A3P8IJG6_TRIRE/118-227,0.48154467,0.027035732,0.050646033,1.1621255,1.1388689,1.4114875,-0.07829852,0.011496063,-0.03026015,0.035031214
A0A158R2T1_NIPBR/396-518,1.9461769,-0.023957945,0.020111896,-1.3045198,1.010444,-1.6085335,-0.10503914,0.0031844825,0.0047253612,0.01891023
A0A1G4BP39_9PEZI/195-309,-1.7620231,0.007051898,-0.0057898164,0.013345586,1.459635,2.4721029,0.0018163742,0.025936335,-0.03431435,0.0019882452
A0A7N6B3P4_ANATE/347-477,2.3324544,-0.03353823,-0.052978635,-0.5649164,1.9243178,-0.9812334,-0.06366721,0.008063879,-0.0001755599,-0.013034053
A0A0D9PCW3_METAN/341-452,1.5390866,-0.02790464,-0.021433253,-0.3797374,0.07880682,-2.916235,-0.10520103,-0.029087365,0.03549622,-0.06184001
A0A835BB02_9POAL/39-148,1.6379935,-0.05096831,0.029578049,-0.1626523,-3.3629966,-0.0027650222,-0.118561916,0.018251967,0.07479009,-0.021469966
A0A1Z5T3R3_HORWE/196-307,-0.8711979,0.018310007,0.032281842,1.5745939,0.13083361,2.8880343,-0.027386803,0.035582833,0.019917902,-0.0062044524
A0A8C7J292_ONCKI/413-545,2.3403533,-0.032023735,-0.06866056,-0.6087095,1.9945976,-0.9303035,-0.054768354,0.0059408806,-0.0018378487,-0.018783715
C5MIM0_CANTT/179-291,0.60306096,-0.04382762,0.016059395,-1.9076802,-0.043141395,3.251731,0.035609417,-0.0076136626,0.011238098,-0.00080287457
A0A8J6HMA0_TENMO/271-387,1.8974388,-0.016963437,0.022743355,-1.0609406,-1.2692099,1.67162,-0.058826752,-0.025927277,-0.007236773,0.018173
A0A4W5MEQ5_9TELE/488-593,0.18003547,0.01980422,-0.0042301714,1.0162245,3.457024,-1.5530927,-0.08528374,0.030977115,0.021827698,-0.043629374
A0A8K0F425_ANDGO/78-185,-1.2718064,0.023642272,0.0032006912,0.438268,-0.94220674,-0.46368876,-0.021326516,-0.02569253,-0.061892178,0.042494904
E0V9W1_PEDHC/517-630,-1.0121723,-0.0061637936,0.035536688,-0.065417096,1.691709,-0.6832329,-0.06556733,0.025878891,-0.053956013,0.027196767
A0A1E3PZW8_LIPST/36-146,0.1409454,0.08753841,0.07096887,0.67895377,-1.2126341,1.2374221,-0.01687024,-0.052574344,-0.067490764,0.063040614
A0A067JF85_JATCU/41-150,0.7038574,-0.024275599,-0.005405411,0.22204046,-2.2320464,-0.5230393,-0.07504667,-0.017081758,-0.0023030564,0.011778356
S9UEN3_9TRYP/55-165,-0.5275825,0.13883573,0.05975767,1.9735337,-0.3500687,-0.9817907,-0.04235263,-0.059236623,-0.030821562,0.08337546
A0A8C7MVD2_ONCKI/186-294,1.5835685,0.025543354,-0.10974406,-0.6256252,2.2713892,1.9653454,0.0030301875,0.027808182,-0.018619781,-0.035154436
A0A0D3BG02_BRAOL/414-550,2.8142319,-0.0013600104,-0.0726216,0.29846698,0.92436945,1.557259,-0.03964891,-0.021677604,0.015302237,-0.0342001
A0A2C5YEN8_9HYPO/31-142,-0.53098303,-0.048793465,0.015109643,0.18557349,-2.8778372,1.491217,0.034594886,-0.0023135133,0.034738857,-0.029281635
A0A8B9PY09_APTOW/213-321,0.7380724,0.02234292,-0.06695741,-0.071986586,2.774132,1.0577458,-0.040190093,0.016635004,-0.0077345734,-0.022200204
A0A3B6N0L6_WHEAT/45-154,1.7999179,-0.059933767,0.045028646,-0.8069989,-3.6250327,-0.22070643,-0.13147222,0.03442578,0.087234214,-0.027538706
A0A319E7U9_ASPSB/345-456,3.4557285,-0.045806706,-0.06689807,-0.17573327,-0.26061764,-1.5768124,-0.11754388,-0.03706782,0.057806507,-0.009873543
A0A484BWP2_DRONA/225-336,-0.20128477,0.037533168,0.00035769492,2.8275568,3.237179,1.5431033,-0.07882692,-0.0073302314,-0.015899858,0.007223487
A0A8C9YIC5_SANLU/367-497,2.501807,-0.029243546,-0.073715284,-0.5264311,2.0086138,-0.89781,-0.06021809,0.0050983317,-0.0010796627,-0.01922239
A0A0H1B5D6_9EURO/344-455,2.797572,-0.010020202,0.0046550594,1.4052311,-0.7235066,-1.983582,-0.13903911,-0.07226778,0.084419295,0.0007062834
A0A673BCN4_9TELE/343-471,2.349901,-0.031837836,-0.05404083,-0.3489686,1.9208093,-0.9836585,-0.066152655,0.0067994148,-0.0017327033,-0.01185336
A0A0U1LWA5_TALIS/513-619,-2.6770213,-0.020006899,-0.019137703,0.15015414,0.9800538,-0.73685175,-0.07086685,0.023650661,-0.013243502,-0.021173172
A0A3P8VLX0_CYNSE/553-661,-0.06758932,0.021722604,-0.03788448,0.10167757,3.0617764,-0.56415534,-0.060053155,0.033572085,0.0012889616,-0.017835233
A0A1E3P306_WICAA/43-152,-0.48391113,0.031067919,0.06704453,-1.2438815,0.007990748,1.6880853,-0.031349607,-0.01692159,-0.09641796,0.057677705
A0A8B8A2N1_ACAPL/214-321,0.32100075,0.03730098,0.030030947,0.10980731,1.4918762,1.4197063,-0.049562722,0.022250198,-0.037166864,0.05202
Q2H5V6_CHAGB/332-448,-2.539412,-0.014888493,-0.0011294223,0.38269624,-0.8852591,1.1928605,-0.020335788,0.026484445,-0.0028891964,0.00458193
A0A1E4TYY0_PACTA/339-451,0.88741595,0.10747552,0.02950595,1.2049817,-0.07034796,-1.6893592,-0.08994627,-0.06179999,-0.023720212,0.059693538
A0A670J502_PODMU/371-500,2.524989,-0.021215206,-0.06917378,0.4744435,1.803787,-0.9796798,-0.07394197,0.0015007257,0.011799227,-0.008366883
A0A1V6YZ15_PENNA/345-456,3.0599663,-0.018517412,-0.042567376,0.5998118,-0.17321429,-1.5071002,-0.1202487,-0.03842632,0.048297115,0.006385334
A0A3M7NUY9_9EURO/871-981,-1.7983533,-0.04866369,0.033954483,-1.7409306,-0.31123322,2.4379368,0.030143095,0.0780366,0.022680398,-0.011912793
A0A8B7K1V4_9AVES/144-252,0.7380724,0.02234292,-0.06695741,-0.071986586,2.774132,1.0577458,-0.040190093,0.016635004,-0.0077345734,-0.022200204
A0A164U7Z3_DAUCS/412-550,1.3496658,0.042524982,0.045137193,0.6543113,0.8478258,0.790835,-0.057188682,-0.019444322,-0.011574765,0.036053475
A0A5F9CF82_RABIT/48-166,2.9374418,-0.006504151,0.055992622,-0.26414737,-1.42584,0.3011007,-0.14416847,-0.02829276,0.035364624,0.025116764
A0A166R6W2_9AGAM/122-239,-1.9480987,-0.04569701,-0.041188285,-0.5316193,-1.6550529,-1.6922535,0.009606341,-0.012418414,0.017231863,-0.037918974
A0A6A5E8U3_PERFL/367-497,2.501807,-0.029243546,-0.073715284,-0.5264311,2.0086138,-0.89781,-0.06021809,0.0050983317,-0.0010796627,-0.01922239
A0A8B9CVG2_9AVES/546-654,-0.84172666,-0.014251611,0.009025764,1.4830991,2.9798086,-0.21360445,-0.08290981,0.050312974,-0.01505123,0.0013414547
U5HC57_USTV1/394-505,2.180903,0.022723883,0.04297125,0.28197923,0.36806726,-0.8578119,-0.11389738,-0.02638867,0.013769612,0.05385921
A0A8H6J5T8_9PEZI/31-142,-1.0260289,-0.026052449,0.015060119,1.6771312,-2.855613,0.9885221,0.008447694,-0.018440472,0.041778736,-0.020469856
A0A5N7D8E8_9EURO/198-308,-1.986547,-0.05021652,-0.012406997,0.38959366,-0.8824381,3.5146952,0.08599547,0.07409861,0.12990323,-0.13066119
A0A1F7ZSQ9_9EURO/198-308,-1.9245917,-0.052614294,-0.009887194,0.4857571,-0.97025156,3.531065,0.08618723,0.0731435,0.13307703,-0.13403785
A0A7L0MAX0_9PSIT/357-486,2.5387359,-0.017843932,-0.06651588,0.57585347,1.7402457,-0.9527798,-0.07574557,0.00016885996,0.013209181,-0.004430875
A0A7J7V4V7_MYOMY/367-496,2.6688297,-0.023190215,-0.074174926,0.39035052,1.90214,-1.0251867,-0.07559399,-0.00064074993,0.008799732,-0.012484755
A0A316UDI0_9BASI/587-697,-1.7243315,0.03810612,0.023008209,0.6063731,0.34410536,-0.6851535,-0.08864885,-0.017147178,-0.06726758,0.051975388
A0A5J4YR00_PORPP/145-257,-1.1876457,0.058475763,0.0029191822,-0.057123005,-1.0094786,-0.6430317,-0.009850918,-0.04045519,-0.05810029,0.022482496
A0A6Q2Y7G6_ESOLU/343-475,2.4101415,-0.027734093,-0.06277492,-0.4449053,2.0189564,-0.9117222,-0.062242597,0.005820457,-0.000537809,-0.016833354
C1GJI0_PARBD/180-290,-1.1829944,-0.042118803,0.014206931,-1.2369224,0.06823242,3.19949,0.03460435,0.059300475,0.023955122,-0.028257087
A0A0N4TLW9_BRUPA/363-487,1.6795417,-0.031257536,0.03367355,-0.8618244,1.010703,-2.0900931,-0.10234661,-0.008812543,-0.004325132,0.008715184
A0A5K4F452_SCHMA/15-134,1.4881554,0.058469415,0.060243998,1.0221006,-0.8133925,0.25986615,-0.11176477,-0.065302104,-0.030934315,0.08251181
A0A2T9ZL66_9FUNG/37-155,0.1142135,0.07217429,0.048590843,0.018768651,-1.3444543,0.4074182,-0.023737779,-0.044781078,-0.09302555,0.076658696
U5HC57_USTV1/562-666,-1.3619472,0.038507286,0.0020801425,0.1394358,0.22096565,-1.4225311,-0.051658876,-0.045049094,-0.030173058,0.022167599
L5KSI1_PTEAL/48-166,3.4833086,-0.019643648,0.055536058,-0.06080459,-1.4204054,0.099463664,-0.1517758,-0.05613415,0.055106044,0.008255411
A0A0D2GAJ7_9EURO/339-450,2.425093,-0.0020476822,0.012049772,0.116783336,-0.3045653,-1.5835733,-0.12632714,-0.049123928,0.03596175,0.014832891
A0A6J0MUP7_RAPSA/412-556,2.5221784,0.0020548142,-0.055055674,0.023448596,1.333665,1.3277091,-0.032824837,-0.021238573,0.008394666,-0.014211092
A0A4Q4Y025_9PEZI/194-305,-1.8919238,0.031307217,0.031745132,0.9299935,0.98219776,2.1751993,-0.039803,0.0360822,-0.040102057,0.022903714
A0A0N4V1A3_ENTVE/44-160,1.0753928,0.013905007,0.032018464,1.8790888,-2.1645947,0.9174436,-0.07893358,-0.02357883,0.01649592,0.020756997
A0A671FYW6_RHIFE/522-630,-1.1917379,-0.034571905,-0.018650617,-0.05000812,3.2078183,0.030715019,-0.049292877,0.05383279,-0.0064654546,-0.014635172
A0A8H6DU17_COCSA/346-457,2.3492396,-0.0029521165,0.03307346,-1.1141005,-0.8395909,-1.6418494,-0.13962318,-0.049385548,0.051141523,0.012031755
A0A1E3IAJ1_9TREE/416-529,2.4741344,-0.026281795,0.036929976,-1.5071781,0.60113436,0.17352411,-0.06531573,-0.016070684,0.0066491645,0.032828033
A0A168NY25_ABSGL/538-644,-1.4923112,0.05819048,0.04679894,0.79217505,0.84583396,-0.69381756,-0.09211073,-0.0027595162,-0.086196564,0.07481426
A0A401GH58_9APHY/537-644,-1.8311547,-0.02776573,-0.029337363,0.18469536,0.4360699,-2.4502687,-0.05461424,-0.021618038,0.03210845,-0.042358343
W9WCS7_9EURO/506-612,-2.8535845,-0.026822645,-0.004150115,-0.38378897,1.6176982,-0.39371115,-0.04935056,0.037667707,-0.021483501,-0.016215444
A0A8C8ALD4_9STRI/215-323,0.7443978,0.023629285,-0.06844116,0.017878888,2.8027487,1.0498765,-0.040837415,0.014767669,-0.005420873,-0.02412346
A0A8C5QQ35_9ANUR/550-658,-0.46229398,-0.011285014,0.019916534,0.35030216,2.1713574,-0.2917967,-0.07344249,0.043260872,-0.028935015,0.04188125
A0A8C9IC56_9PRIM/552-660,-1.1765416,-0.034033574,-0.016461762,-0.0065556746,3.2524796,0.043142132,-0.04999204,0.05441633,-0.007057029,-0.015314855
A0A7J7PIG4_9CHLO/65-172,-0.5676906,-0.061695892,-0.039499033,1.5131526,-1.1324996,-4.4075084,-0.0584317,-0.051947072,0.09360089,-0.016562037
A0A175VX81_9PEZI/342-453,1.3234977,-0.0051746117,-0.0005691983,-0.55519986,-0.50052524,-2.2144551,-0.09781439,-0.04781785,0.03256464,-0.010204934
A0A063BXR8_USTVR/130-241,-3.2307036,-0.03561431,-0.009843601,0.32435665,-0.7024368,-0.32925946,-0.02506626,0.039474495,0.029013649,-0.036538113
A0A1Q8S4T1_9PEZI/344-455,1.4576068,-0.025434598,-0.0066532157,-0.26938725,-0.22297193,-2.7322953,-0.109739564,-0.034440827,0.04474526,-0.033861876
A0A5B1QC68_9AGAM/133-250,-1.3483754,0.0003989432,-0.041398738,0.86460143,-2.1755333,-1.6520334,-0.0013699438,-0.031270374,-0.012548894,-0.012812614
A0A8B9ZR18_9AVES/221-329,0.7443978,0.023629285,-0.06844116,0.017878888,2.8027487,1.0498765,-0.040837415,0.014767669,-0.005420873,-0.02412346
U7PKJ2_SPOS1/145-257,-2.4133403,-0.011809673,0.02841558,-0.07684914,-0.6947356,0.83902746,-0.03699945,0.037074707,-0.033277772,0.041227143
A0A8C3RT60_CHESE/370-499,2.5976603,-0.023226192,-0.06971434,0.596408,1.8135554,-1.035604,-0.0765691,-0.00014189258,0.014339255,-0.008385476
A0A6G1FTH3_9PEZI/133-244,-2.3174486,-0.014263923,0.012969688,0.001684485,-0.6136475,1.2311764,-0.030006396,0.030208595,-0.028583549,0.03820482
A0A8H6G3E9_9LECA/196-308,-1.4649372,0.017861947,0.03929038,0.943946,0.028365862,2.2217662,-0.03064488,0.034322694,-0.021902625,0.024169229
A0A0F8A5T0_9HYPO/342-453,1.3650988,-0.03542473,-0.018108625,-0.7203274,-0.011740634,-2.763732,-0.09419045,-0.02729278,0.045186494,-0.052254718
A0A371DC83_9APHY/369-482,3.1962423,-0.015176221,-0.007650681,-0.42125493,0.3743475,0.17710587,-0.09076119,-0.025065973,0.015887912,0.018256629
A0A165MPC0_9APHY/33-142,-0.2849228,-0.02232638,0.03197902,-1.2026712,-2.7282453,0.103048064,-0.028807689,-0.016954508,-0.01797365,0.009341173
A0A0M8N6K2_9HYPO/197-306,-1.7398362,0.031565417,0.0053163804,0.8331502,1.168783,2.3087752,-0.018395003,0.027454294,-0.023472913,-0.00078179874
A0A670J7J3_PODMU/353-482,2.524989,-0.021215206,-0.06917378,0.4744435,1.803787,-0.9796798,-0.07394197,0.0015007257,0.011799227,-0.008366883
A0A672R1B0_SINGR/137-245,1.3414156,0.030113757,-0.08700721,-0.4880526,2.2941866,1.6465362,-0.012851476,0.025134824,-0.009565137,-0.022605766
F2SN21_TRIRC/30-144,-0.34704307,0.013971591,0.022591922,1.9249555,-1.8290545,2.153275,0.015264532,-0.038254954,0.020130012,-0.028597869
Q5KMA4_CRYNJ/584-690,-1.3577619,0.04740791,0.0030849166,-0.010003442,0.26455167,-1.2624449,-0.05531113,-0.04474724,-0.038026534,0.032895233
A0A2V3IX73_9FLOR/546-667,-1.6728761,0.052326545,0.083581775,0.23605762,0.9442659,0.34154785,-0.13367571,0.026085265,-0.12775232,0.10331899
A0A6G0WWT5_9STRA/345-466,1.4852102,0.033693288,0.017117612,2.0576613,0.1292483,0.804988,-0.087519005,-0.03086017,0.026254654,0.015966482
A0A267EPY9_9PLAT/38-162,0.88435686,0.026280291,0.08068912,-0.4659467,-0.8553359,1.8893164,0.017966202,-0.037856996,-0.030464191,0.06461774
A0A167FYW5_9ASCO/193-300,-0.31507558,0.057076156,0.07464346,-0.21588898,0.2393994,1.56163,-0.05202529,-0.0141571965,-0.09893309,0.07853165
A0A1J4K3E5_9EUKA/331-434,0.63408494,0.14610873,0.0173724,-2.7547672,-0.346033,-1.0382841,-0.003518911,-0.054332938,-0.11437575,0.08396064
A0A8C5HCN6_9TELE/357-485,2.3167367,-0.039016575,-0.04934059,-0.45108658,1.8786896,-1.0796039,-0.06982335,0.009199992,-0.0022100387,-0.011433456
A0A4Z1HD50_9HELO/406-517,1.732453,-0.012283169,0.0028154068,-0.8889761,-1.1253425,-2.5948327,-0.110991225,-0.05768749,0.06838282,-0.014478948
A0A2A9PIY4_9HYPO/126-237,-3.1880574,-0.035884853,-0.012802588,0.28208983,-0.6078941,-0.37386775,-0.029726507,0.045890704,0.030051205,-0.03809992
A0A0C4EL67_PUCT1/408-519,1.9473622,0.033830237,0.061482277,-0.18173742,0.2578303,-0.87681174,-0.119978696,-0.030870337,-0.0006213393,0.076140985
A0A6A4VWP4_AMPAM/520-630,-0.5676645,0.009078249,0.017420724,-0.51541334,1.379332,-0.8444355,-0.056623228,-0.0129786,-0.037694987,0.022835128
A0A179UCG5_BLAGS/195-306,-0.86924464,-0.039229125,0.001045011,-0.89479786,0.2111216,3.4408262,0.043513983,0.044802576,0.03727936,-0.03861929
A0A395MF05_9HYPO/137-248,-3.843569,-0.10284672,-0.041650705,0.09513597,-1.5398152,-1.2627101,0.0041586794,0.04412985,0.10540319,-0.10197805
A0A1S3IS83_LINUN/212-319,0.5189799,0.027310286,0.02848072,-0.18960038,1.4939331,1.3400499,-0.047990188,0.027654447,-0.029896427,0.05437211
G2Q715_MYCTT/194-304,-1.5481263,0.025130518,0.023185875,0.44572967,0.96482927,2.3260286,-0.0133362515,0.03262552,-0.029620554,0.010212796
A0A0A2J6J9_PENEN/669-775,-3.4897325,-0.06356062,-0.02349198,-1.0117894,0.9716178,-1.2467761,-0.041665345,0.03582745,0.031407356,-0.07028346
A0A8C3XJS2_CHESE/350-479,2.5976603,-0.023226192,-0.06971434,0.596408,1.8135554,-1.035604,-0.0765691,-0.00014189258,0.014339255,-0.008385476
G9NPH2_HYPAI/228-334,-3.6462698,-0.037984136,-0.039977763,0.029839369,1.3212138,0.73532706,-0.037712295,0.07967907,0.0011715144,-0.063183546
A0A6V7UQT0_9BILA/44-158,1.2635759,0.018454198,0.022637669,2.1752331,-1.5040474,0.9867478,-0.082343,-0.030017802,0.01610905,0.032565612
A0A6J0PD53_ELAGV/39-148,1.0368099,-0.058564283,0.008165687,0.9638166,-2.6934905,-1.0906018,-0.09187875,-0.029063307,0.040621083,-0.0027227774
A0A8H8JRL8_9AGAM/198-324,0.66663545,-0.004512636,0.014432117,1.4089562,0.19138117,2.9481828,-0.018004866,0.018180612,0.043864056,-0.06331432
A0A316UYS6_9BASI/412-529,1.6388978,0.064190276,0.09422849,-0.15786521,0.3057095,-0.20558953,-0.105638646,-0.046818625,-0.030483957,0.08747639
A0A6I8UAN3_DROPS/223-334,-0.16705784,0.036164727,-0.00066398084,2.930202,3.3383195,1.5621008,-0.07881535,-0.0074378178,-0.010613048,0.004644798
A0A836F2E5_9HYME/192-300,-0.6380724,0.070245355,0.03434841,2.759483,2.0821571,1.7495776,-0.09433902,0.023763835,-0.023764692,0.055464298
M7TXZ4_BOTF1/406-517,1.7646606,-0.009989151,0.002838552,-0.9561689,-1.1101506,-2.5474372,-0.11051367,-0.05710823,0.06817219,-0.014136918
A0A4S3JII9_9EURO/514-620,-3.4892693,-0.060318694,-0.04319937,-0.69588375,0.8174477,-1.3231066,-0.045838736,0.034178115,0.03887964,-0.08571631
A0A8H4IYU3_9PEZI/128-239,-2.4358273,-0.0047837207,0.017808933,0.04670077,-0.7657431,0.8513036,-0.026454985,0.028122902,-0.019418074,0.016871877
A0A166HCR2_9AGAM/369-482,2.5064685,-0.005675723,0.019741662,-0.46517822,0.35089055,-0.07362862,-0.09766823,-0.027875938,0.0033163242,0.038910586
A0A8B8G830_9HEMI/557-666,-1.0738559,0.023363486,0.06808424,1.0136918,1.5571581,-0.38168958,-0.08932365,0.025334194,-0.06437777,0.06892252
A0A8H5Y282_9HYPO/509-615,-3.714934,-0.028566245,-0.040299084,0.36272565,1.4334997,0.840639,-0.0477153,0.08511177,-0.008973343,-0.063100696
A0A6G1C0L4_9ORYZ/412-549,1.1770945,0.033374395,0.0686045,0.8168051,1.1214994,0.2974423,-0.06597968,-0.018210564,-0.01063804,0.055065513
A0A672IZ97_SALFA/530-638,-0.022758082,0.02821457,-0.040412568,0.20124157,3.214565,-0.46988377,-0.056819566,0.029268451,0.0035936069,-0.022850104
A0A166GB35_9AGAM/199-323,0.72285813,-0.023426645,-0.01711439,0.6236271,0.40193498,3.0520816,-0.0014101295,0.033293366,0.029583272,-0.060402844
A0A6J3KLI0_9HYME/351-478,0.9224997,-0.078972146,0.021540705,0.83702886,1.9971293,-3.7740645,-0.12892118,0.02641017,0.04208243,-0.07345942
A0A8J2PYS0_9HEXA/207-318,0.057789337,0.044190302,0.0154206045,0.91684204,1.8844824,1.4778246,-0.06115932,0.027230434,-0.017856188,0.04408302
A0A7J8D8S7_ROUAE/48-166,3.4833086,-0.019643648,0.055536058,-0.06080459,-1.4204054,0.099463664,-0.1517758,-0.05613415,0.055106044,0.008255411
A0A8B9SAT3_APTOW/47-165,2.9356873,-0.013853146,0.06569451,0.096287765,-2.1823559,0.5680018,-0.15944181,-0.005122293,0.04944095,-0.005267378
A0A0F4ZMA3_9PEZI/199-309,-1.7851431,0.0042975377,0.033827554,-0.32497624,1.0054662,2.084573,-0.032743134,0.03909964,-0.060662087,0.033070028
A0A2K6GQ96_PROCO/44-162,3.443338,-0.016165676,0.05941097,0.026903952,-1.4210861,0.16453943,-0.14815165,-0.053771067,0.055692263,0.005912386
A0A485L4Y9_9STRA/345-470,1.6266083,0.052655347,0.03323997,1.9404978,0.08835715,0.74356586,-0.098472394,-0.038778704,0.017844424,0.03989284
A0A8C3G3E5_CYCLU/365-494,2.4523335,-0.022598969,-0.065748304,-0.440193,1.869771,-0.78576624,-0.06119802,0.0061643757,0.0016469657,-0.013630491
A0A835TPM4_9PASS/480-588,-0.6397632,0.005248815,0.010648206,2.1532762,3.013262,-0.44934797,-0.09249063,0.042576246,-0.0049412157,0.000102566555
G0RZM4_CHATD/133-249,-2.5809157,-0.0052247327,0.0234663,0.18178698,-0.7764216,0.74284047,-0.025504716,0.026923329,-0.0103468625,0.013312414
